Reference	Date	Value
EUR-LIBOR-6M	2018-02-20	-0.0032129
EUR-LIBOR-6M	2018-02-19	-0.00322
EUR-LIBOR-6M	2018-02-16	-0.0032486
EUR-LIBOR-6M	2018-02-15	-0.00327
EUR-LIBOR-6M	2018-02-14	-0.0032771
EUR-LIBOR-6M	2018-02-13	-0.0032986
EUR-LIBOR-6M	2018-02-12	-0.0033057
EUR-LIBOR-6M	2018-02-09	-0.0033286
EUR-LIBOR-6M	2018-02-08	-0.0033429
EUR-LIBOR-6M	2018-02-07	-0.0033429
EUR-LIBOR-6M	2018-02-06	-0.0033429
EUR-LIBOR-6M	2018-02-05	-0.0033429
EUR-LIBOR-6M	2018-02-02	-0.0033857
EUR-LIBOR-6M	2018-02-01	-0.0033857
EUR-LIBOR-6M	2018-01-31	-0.0033714
EUR-LIBOR-6M	2018-01-30	-0.0033714
EUR-LIBOR-6M	2018-01-29	-0.0033857
EUR-LIBOR-6M	2018-01-26	-0.0033557
EUR-LIBOR-6M	2018-01-25	-0.0033557
EUR-LIBOR-6M	2018-01-24	-0.0033343
EUR-LIBOR-6M	2018-01-23	-0.0033414
EUR-LIBOR-6M	2018-01-22	-0.00337
EUR-LIBOR-6M	2018-01-19	-0.0033486
EUR-LIBOR-6M	2018-01-18	-0.0033271
EUR-LIBOR-6M	2018-01-17	-0.00332
EUR-LIBOR-6M	2018-01-16	-0.00332
EUR-LIBOR-6M	2018-01-15	-0.0033429
EUR-LIBOR-6M	2018-01-12	-0.0033371
EUR-LIBOR-6M	2018-01-11	-0.00325
EUR-LIBOR-6M	2018-01-10	-0.00325
EUR-LIBOR-6M	2018-01-09	-0.00325
EUR-LIBOR-6M	2018-01-08	-0.00325
EUR-LIBOR-6M	2018-01-05	-0.0032429
EUR-LIBOR-6M	2018-01-04	-0.0032429
EUR-LIBOR-6M	2018-01-03	-0.00325
EUR-LIBOR-6M	2018-01-02	-0.0032429
EUR-LIBOR-6M	2017-12-29	-0.0032429
EUR-LIBOR-6M	2017-12-28	-0.0032143
EUR-LIBOR-6M	2017-12-27	-0.0032157
EUR-LIBOR-6M	2017-12-22	-0.0032071
EUR-LIBOR-6M	2017-12-21	-0.0031929
EUR-LIBOR-6M	2017-12-20	-0.0032071
EUR-LIBOR-6M	2017-12-19	-0.0032514
